"Date","Time (GMT)","Predicted (m)","Preliminary (m)","Verified (m)"
"2021/08/24","20:12","-0.552","-","-0.409"
"2021/08/24","20:18","-0.546","-","-0.4"
"2021/08/24","20:24","-0.538","-","-0.384"
"2021/08/24","20:30","-0.53","-","-0.375"
"2021/08/24","20:36","-0.522","-","-0.36"
"2021/08/24","20:42","-0.512","-","-0.348"
"2021/08/24","20:48","-0.502","-","-0.344"
"2021/08/24","20:54","-0.492","-","-0.333"
"2021/08/24","21:00","-0.48","-","-0.32"
"2021/08/24","21:06","-0.468","-","-0.306"
"2021/08/24","21:12","-0.455","-","-0.282"
"2021/08/24","21:18","-0.442","-","-0.269"
"2021/08/24","21:24","-0.427","-","-0.265"
"2021/08/24","21:30","-0.412","-","-0.241"
"2021/08/24","21:36","-0.396","-","-0.227"
"2021/08/24","21:42","-0.38","-","-0.217"
"2021/08/24","21:48","-0.362","-","-0.197"
"2021/08/24","21:54","-0.344","-","-0.172"
"2021/08/24","22:00","-0.325","-","-0.149"
"2021/08/24","22:06","-0.305","-","-0.119"
"2021/08/24","22:12","-0.284","-","-0.088"
"2021/08/24","22:18","-0.263","-","-0.078"
"2021/08/24","22:24","-0.24","-","-0.061"
"2021/08/24","22:30","-0.217","-","-0.035"
"2021/08/24","22:36","-0.193","-","-0.012"
"2021/08/24","22:42","-0.168","-","0.011"
"2021/08/24","22:48","-0.143","-","0.04"
"2021/08/24","22:54","-0.116","-","0.065"
"2021/08/24","23:00","-0.089","-","0.088"
"2021/08/24","23:06","-0.062","-","0.111"
"2021/08/24","23:12","-0.034","-","0.131"
"2021/08/24","23:18","-0.005","-","0.158"
"2021/08/24","23:24","0.024","-","0.189"
"2021/08/24","23:30","0.054","-","0.207"
"2021/08/24","23:36","0.084","-","0.239"
"2021/08/24","23:42","0.114","-","0.273"
"2021/08/24","23:48","0.144","-","0.292"
"2021/08/24","23:54","0.175","-","0.322"
"2021/08/25","00:00","0.205","-","0.349"
"2021/08/25","00:06","0.235","-","0.371"
"2021/08/25","00:12","0.265","-","0.391"
"2021/08/25","00:18","0.295","-","0.418"
"2021/08/25","00:24","0.324","-","0.445"
"2021/08/25","00:30","0.352","-","0.465"
"2021/08/25","00:36","0.38","-","0.495"
"2021/08/25","00:42","0.407","-","0.517"
"2021/08/25","00:48","0.433","-","0.541"
"2021/08/25","00:54","0.458","-","0.562"
"2021/08/25","01:00","0.481","-","0.58"
"2021/08/25","01:06","0.504","-","0.607"
"2021/08/25","01:12","0.524","-","0.632"
"2021/08/25","01:18","0.544","-","0.647"
"2021/08/25","01:24","0.561","-","0.662"
"2021/08/25","01:30","0.577","-","0.685"
"2021/08/25","01:36","0.592","-","0.695"
"2021/08/25","01:42","0.604","-","0.705"
"2021/08/25","01:48","0.614","-","0.715"
"2021/08/25","01:54","0.622","-","0.722"
"2021/08/25","02:00","0.628","-","0.739"
"2021/08/25","02:06","0.632","-","0.739"
"2021/08/25","02:12","0.634","-","0.733"
"2021/08/25","02:18","0.634","-","0.731"
"2021/08/25","02:24","0.631","-","0.732"
"2021/08/25","02:30","0.627","-","0.734"
"2021/08/25","02:36","0.62","-","0.732"
"2021/08/25","02:42","0.611","-","0.727"
"2021/08/25","02:48","0.599","-","0.719"
"2021/08/25","02:54","0.586","-","0.711"
"2021/08/25","03:00","0.57","-","0.699"
"2021/08/25","03:06","0.552","-","0.684"
"2021/08/25","03:12","0.533","-","0.659"
"2021/08/25","03:18","0.511","-","0.64"
"2021/08/25","03:24","0.488","-","0.624"
"2021/08/25","03:30","0.462","-","0.605"
"2021/08/25","03:36","0.436","-","0.587"
"2021/08/25","03:42","0.407","-","0.557"
"2021/08/25","03:48","0.377","-","0.527"
"2021/08/25","03:54","0.346","-","0.498"
"2021/08/25","04:00","0.313","-","0.472"
"2021/08/25","04:06","0.28","-","0.441"
"2021/08/25","04:12","0.245","-","0.395"
"2021/08/25","04:18","0.21","-","0.36"
"2021/08/25","04:24","0.174","-","0.328"
"2021/08/25","04:30","0.137","-","0.284"
"2021/08/25","04:36","0.1","-","0.247"
"2021/08/25","04:42","0.063","-","0.207"
"2021/08/25","04:48","0.026","-","0.165"
"2021/08/25","04:54","-0.011","-","0.133"
"2021/08/25","05:00","-0.048","-","0.102"
"2021/08/25","05:06","-0.085","-","0.06"
"2021/08/25","05:12","-0.121","-","0.024"
"2021/08/25","05:18","-0.156","-","-0.018"
"2021/08/25","05:24","-0.19","-","-0.063"
"2021/08/25","05:30","-0.224","-","-0.091"
"2021/08/25","05:36","-0.256","-","-0.123"
"2021/08/25","05:42","-0.287","-","-0.16"
"2021/08/25","05:48","-0.317","-","-0.192"
"2021/08/25","05:54","-0.345","-","-0.219"
"2021/08/25","06:00","-0.372","-","-0.248"
"2021/08/25","06:06","-0.397","-","-0.274"
"2021/08/25","06:12","-0.421","-","-0.304"
"2021/08/25","06:18","-0.443","-","-0.335"
"2021/08/25","06:24","-0.464","-","-0.362"
"2021/08/25","06:30","-0.482","-","-0.38"
"2021/08/25","06:36","-0.499","-","-0.394"
"2021/08/25","06:42","-0.515","-","-0.417"
"2021/08/25","06:48","-0.529","-","-0.433"
"2021/08/25","06:54","-0.541","-","-0.446"
"2021/08/25","07:00","-0.551","-","-0.463"
"2021/08/25","07:06","-0.56","-","-0.467"
"2021/08/25","07:12","-0.568","-","-0.478"
"2021/08/25","07:18","-0.574","-","-0.476"
"2021/08/25","07:24","-0.579","-","-0.476"
"2021/08/25","07:30","-0.582","-","-0.476"
"2021/08/25","07:36","-0.584","-","-0.468"
"2021/08/25","07:42","-0.585","-","-0.468"
"2021/08/25","07:48","-0.585","-","-0.476"
"2021/08/25","07:54","-0.584","-","-0.47"
"2021/08/25","08:00","-0.582","-","-0.476"
"2021/08/25","08:06","-0.578","-","-0.462"
"2021/08/25","08:12","-0.574","-","-0.45"
"2021/08/25","08:18","-0.569","-","-0.436"
"2021/08/25","08:24","-0.564","-","-0.432"
"2021/08/25","08:30","-0.557","-","-0.426"
"2021/08/25","08:36","-0.55","-","-0.423"
"2021/08/25","08:42","-0.542","-","-0.416"
"2021/08/25","08:48","-0.533","-","-0.403"
"2021/08/25","08:54","-0.524","-","-0.394"
"2021/08/25","09:00","-0.514","-","-0.38"
"2021/08/25","09:06","-0.503","-","-0.363"
"2021/08/25","09:12","-0.492","-","-0.352"
"2021/08/25","09:18","-0.48","-","-0.333"
"2021/08/25","09:24","-0.467","-","-0.325"
"2021/08/25","09:30","-0.454","-","-0.313"
"2021/08/25","09:36","-0.44","-","-0.308"
"2021/08/25","09:42","-0.425","-","-0.288"
"2021/08/25","09:48","-0.41","-","-0.266"
"2021/08/25","09:54","-0.394","-","-0.249"
"2021/08/25","10:00","-0.377","-","-0.227"
"2021/08/25","10:06","-0.36","-","-0.222"
"2021/08/25","10:12","-0.342","-","-0.204"
"2021/08/25","10:18","-0.323","-","-0.182"
"2021/08/25","10:24","-0.303","-","-0.165"
"2021/08/25","10:30","-0.283","-","-0.137"
"2021/08/25","10:36","-0.262","-","-0.116"
"2021/08/25","10:42","-0.24","-","-0.099"
"2021/08/25","10:48","-0.218","-","-0.076"
"2021/08/25","10:54","-0.194","-","-0.051"
"2021/08/25","11:00","-0.17","-","-0.029"
"2021/08/25","11:06","-0.146","-","-0.008"
"2021/08/25","11:12","-0.12","-","0.021"
"2021/08/25","11:18","-0.095","-","0.048"
"2021/08/25","11:24","-0.068","-","0.084"
"2021/08/25","11:30","-0.041","-","0.105"
"2021/08/25","11:36","-0.013","-","0.123"
"2021/08/25","11:42","0.015","-","0.156"
"2021/08/25","11:48","0.043","-","0.178"
"2021/08/25","11:54","0.072","-","0.2"
"2021/08/25","12:00","0.101","-","0.231"
"2021/08/25","12:06","0.13","-","0.256"
"2021/08/25","12:12","0.16","-","0.276"
"2021/08/25","12:18","0.189","-","0.314"
"2021/08/25","12:24","0.218","-","0.341"
"2021/08/25","12:30","0.247","-","0.367"
"2021/08/25","12:36","0.276","-","0.404"
"2021/08/25","12:42","0.305","-","0.425"
"2021/08/25","12:48","0.333","-","0.44"
"2021/08/25","12:54","0.36","-","0.476"
"2021/08/25","13:00","0.386","-","0.509"
